DateTime,IsoWeekday,A,B,C,G,H,P,U
2018-10-13 10:15:00.828328,6,1042,1966,971,1090,1053,284,708
2018-10-13 10:30:01.440685,6,899,1807,797,1041,1004,271,685
2018-10-13 10:45:02.287409,6,807,1643,623,1000,953,259,666
2018-10-13 11:00:01.196737,6,712,1476,477,956,892,245,638
2018-10-13 11:15:01.715341,6,611,1329,373,913,843,238,616
2018-10-13 11:30:01.030889,6,518,1181,284,856,795,221,581
2018-10-13 11:45:00.940147,6,435,1053,216,784,738,203,557
2018-10-13 12:00:01.161909,6,350,917,166,739,707,189,532
2018-10-13 12:15:08.461574,6,278,807,110,707,676,180,508
2018-10-13 12:30:01.199156,6,213,698,64,669,647,175,482
2018-10-13 12:45:00.827226,6,198,603,33,607,598,168,470
2018-10-13 13:00:01.267705,6,172,523,40,557,558,158,443
2018-10-13 13:15:00.801999,6,150,472,41,521,511,158,422
2018-10-13 13:30:01.289387,6,140,415,55,495,489,155,404
2018-10-13 13:45:00.917401,6,148,374,56,477,459,149,403
2018-10-13 14:00:01.623504,6,120,325,42,441,429,126,378
2018-10-13 14:15:00.845300,6,97,286,32,397,385,128,373
2018-10-13 14:30:01.895153,6,115,287,41,376,365,122,366
2018-10-13 14:45:00.835696,6,106,253,56,359,347,123,347
2018-10-13 15:15:01.201094,6,82,238,65,350,336,126,333
2018-10-13 15:30:01.797857,6,62,261,71,349,338,124,338
2018-10-13 15:45:00.832150,6,71,257,59,341,328,119,331
2018-10-13 16:00:01.538256,6,77,301,54,342,324,123,326
2018-10-13 16:15:00.931925,6,78,330,56,335,325,118,344
2018-10-13 16:30:01.513024,6,84,335,61,355,348,124,344
2018-10-13 16:45:01.016074,6,79,337,59,385,383,126,349
2018-10-13 17:00:01.222213,6,78,369,82,403,385,119,355
2018-10-13 17:15:00.865849,6,91,382,100,416,396,117,359
2018-10-13 17:30:01.337610,6,105,380,127,429,405,121,350
2018-10-13 17:45:00.856277,6,119,387,123,437,421,121,358
2018-10-13 18:00:02.906104,6,133,387,140,453,436,116,364
2018-10-13 18:15:01.221647,6,161,396,168,486,460,107,367
2018-10-13 18:30:01.412158,6,144,338,147,505,478,104,375
2018-10-13 18:45:00.821450,6,151,325,132,514,483,100,375
2018-10-13 19:00:01.527556,6,145,327,114,521,503,89,383
2018-10-13 19:15:00.811849,6,139,329,134,540,507,86,391
2018-10-13 19:30:01.330486,6,121,292,96,529,497,89,382
2018-10-13 19:45:00.817873,6,102,245,87,516,478,83,376
2018-10-13 20:00:01.399010,6,95,228,66,511,478,75,379
2018-10-13 20:15:00.839555,6,128,251,97,522,494,77,394
2018-10-13 20:30:01.389410,6,142,326,134,514,502,72,393
2018-10-13 20:45:01.001828,6,204,461,213,518,517,74,400
2018-10-13 21:00:01.504809,6,308,637,321,544,546,82,426
2018-10-13 21:15:00.945353,6,449,849,514,599,608,96,460
2018-10-13 21:30:01.542068,6,597,1100,693,652,671,114,507
2018-10-13 21:45:00.967002,6,779,1337,892,701,736,142,552
2018-10-13 22:00:01.454389,6,979,1594,1113,781,828,171,603
2018-10-13 22:15:00.973024,6,1255,1898,1384,909,963,203,657
2018-10-13 22:30:01.335412,6,1421,2096,1527,952,999,219,693
2018-10-13 22:45:01.025924,6,1489,2205,1613,983,1034,228,715
2018-10-13 23:00:13.809809,6,1501,2278,1664,1002,1046,240,734
2018-10-13 23:15:01.688199,6,1537,2336,1698,1047,1080,253,753
2018-10-13 23:30:01.519348,6,1559,2402,1731,1063,1111,271,767
2018-10-13 23:45:00.772378,6,1570,2435,1752,1073,1119,273,778
2018-10-14 00:00:01.291015,7,1596,2459,1771,1097,1142,278,785
2018-10-14 00:15:00.919027,7,1631,2494,1796,1127,1180,280,790
2018-10-14 00:30:01.406397,7,1641,2515,1805,1151,1204,281,790
2018-10-14 00:45:00.831301,7,1665,2539,1834,1214,1259,286,796
2018-10-14 01:00:01.412439,7,1681,2553,1858,1233,1286,294,795
2018-10-14 01:15:00.837325,7,1689,2561,1863,1240,1294,293,797
2018-10-14 01:30:01.402836,7,1700,2568,1869,1251,1304,293,803
2018-10-14 01:45:00.796506,7,1726,2576,1875,1296,1334,293,805
2018-10-14 02:00:01.393235,7,1735,2585,1880,1328,1366,294,809
2018-10-14 02:15:00.833779,7,1748,2593,1887,1365,1397,294,808
2018-10-14 02:30:00.805540,7,1752,2594,1895,1383,1411,295,810
2018-10-14 02:45:00.792929,7,1766,2601,1903,1437,1454,296,809
2018-10-14 03:00:01.358440,7,1771,2607,1903,1457,1470,298,809
2018-10-14 03:15:00.798951,7,1775,2610,1907,1467,1478,303,813
2018-10-14 03:30:01.411339,7,1780,2614,1907,1485,1495,304,814
2018-10-14 03:45:01.179975,7,1779,2614,1907,1487,1497,305,817
2018-10-14 04:00:01.386113,7,1779,2615,1909,1488,1497,305,818
2018-10-14 04:15:00.795406,7,1779,2615,1910,1493,1501,305,817
2018-10-14 04:30:01.376514,7,1779,2616,1911,1492,1500,305,818
2018-10-14 04:45:00.801429,7,1779,2617,1911,1492,1500,305,817
2018-10-14 05:00:01.382536,7,1779,2616,1912,1490,1500,305,817
2018-10-14 05:15:00.807454,7,1779,2617,1913,1489,1500,305,820
2018-10-14 05:30:01.357341,7,1779,2617,1913,1492,1502,304,821
2018-10-14 05:45:00.766603,7,1777,2616,1912,1489,1501,304,822
2018-10-14 06:00:13.480915,7,1778,2614,1912,1486,1497,305,822
2018-10-14 06:15:01.421837,7,1779,2614,1912,1487,1498,305,821
2018-10-14 06:30:00.956098,7,1778,2611,1907,1487,1496,305,819
2018-10-14 06:45:00.771609,7,1778,2604,1897,1488,1494,305,817
2018-10-14 07:00:01.368375,7,1776,2601,1891,1485,1495,305,817
2018-10-14 07:15:00.793291,7,1776,2601,1887,1486,1497,305,815
2018-10-14 07:30:01.390023,7,1774,2602,1888,1484,1495,305,814
2018-10-14 07:45:00.783689,7,1772,2601,1886,1480,1490,305,813
2018-10-14 08:00:01.380421,7,1760,2594,1882,1478,1489,304,810
2018-10-14 08:15:03.102151,7,1750,2586,1871,1470,1479,305,812
2018-10-14 08:30:01.167729,7,1731,2573,1853,1462,1467,305,808
2018-10-14 08:45:00.795736,7,1710,2543,1829,1454,1461,304,806
2018-10-14 09:00:01.189376,7,1684,2516,1791,1444,1446,304,794
2018-10-14 09:15:00.817345,7,1641,2483,1748,1419,1401,305,790
2018-10-14 09:30:01.414151,7,1568,2428,1652,1381,1365,302,784
2018-10-14 09:45:00.776542,7,1455,2325,1484,1322,1299,298,765
2018-10-14 10:00:01.201426,7,1290,2179,1243,1250,1230,290,752
2018-10-14 10:15:00.782594,7,1129,2006,982,1177,1146,280,739
2018-10-14 10:30:01.379323,7,980,1829,764,1120,1084,262,710
2018-10-14 10:45:00.757365,7,853,1640,564,1064,1001,241,683
2018-10-14 11:00:00.776003,7,704,1470,400,1015,949,229,649
2018-10-14 11:15:00.841513,7,582,1303,250,958,901,218,623
2018-10-14 11:30:01.407030,7,484,1150,150,909,849,196,584
2018-10-14 11:45:00.769412,7,357,944,88,855,787,174,545
2018-10-14 12:00:01.194300,7,291,812,61,798,738,162,508
2018-10-14 12:15:00.822343,7,228,678,15,724,688,148,475
2018-10-14 12:30:01.419075,7,146,580,10,677,651,139,457
2018-10-14 12:45:00.968994,7,113,487,17,630,610,130,437
2018-10-14 13:00:01.565724,7,67,386,16,548,530,115,405
2018-10-14 13:15:03.584295,7,62,286,12,503,495,106,382
2018-10-14 13:30:01.321746,7,59,214,17,468,455,94,357
2018-10-14 13:45:01.152914,7,62,156,12,405,399,88,335
2018-10-14 14:00:01.405926,7,52,87,18,349,341,76,314
2018-10-14 14:15:00.799565,7,43,62,33,305,299,63,296
2018-10-14 14:30:01.208825,7,46,48,36,255,244,54,279
2018-10-14 14:45:00.821211,7,49,47,37,235,222,62,276
2018-10-14 15:00:01.542935,7,40,66,32,206,195,67,280
2018-10-14 15:15:00.842894,7,47,68,25,173,162,62,278
2018-10-14 15:30:01.330247,7,57,92,54,175,166,61,279
2018-10-14 15:45:00.786373,7,87,147,66,178,177,60,285
2018-10-14 16:00:01.398771,7,116,190,73,169,164,64,277
2018-10-14 16:15:01.339315,7,122,197,74,162,148,67,294
2018-10-14 16:30:01.498544,7,144,245,96,167,156,64,325
2018-10-14 16:45:00.814090,7,152,299,113,173,166,72,342
2018-10-14 17:00:01.692072,7,165,357,142,167,164,75,347
2018-10-14 17:15:00.820112,7,176,425,192,189,189,75,355
2018-10-14 17:30:01.416873,7,211,499,198,230,229,84,370
2018-10-14 17:45:00.826168,7,236,544,231,273,277,104,380
2018-10-14 18:00:01.454148,7,256,565,226,269,265,112,404
2018-10-14 18:15:00.894693,7,280,616,230,289,279,124,410
2018-10-14 18:30:01.397671,7,291,654,235,326,316,122,430
2018-10-14 18:45:00.994465,7,309,658,271,370,369,119,449
2018-10-14 19:00:01.325602,7,322,677,286,386,376,118,462
2018-10-14 19:15:00.969240,7,334,715,305,417,413,127,463
2018-10-14 19:30:01.441002,7,349,741,305,448,434,130,471
2018-10-14 19:45:00.819012,7,363,790,312,478,466,133,473
2018-10-14 20:00:01.400152,7,370,872,338,487,470,132,488
2018-10-14 20:15:00.809448,7,419,975,393,489,491,146,511
2018-10-14 20:30:01.187423,7,485,1088,493,515,519,149,540
2018-10-14 20:45:01.049829,7,592,1244,606,562,564,164,562
2018-10-14 21:00:01.568448,7,696,1413,730,603,623,171,599
2018-10-14 21:15:01.040244,7,832,1593,868,707,721,194,631
2018-10-14 21:30:01.355754,7,968,1773,1069,781,806,206,660
2018-10-14 21:45:00.858765,7,1104,1945,1240,853,896,218,693
2018-10-14 22:00:14.033244,7,1270,2121,1430,930,978,239,718
2018-10-14 22:15:02.161632,7,1421,2290,1616,1025,1089,258,745
2018-10-14 22:30:00.871205,7,1505,2416,1703,1091,1160,270,773
2018-10-14 22:45:00.839595,7,1559,2482,1745,1134,1202,277,784
2018-10-14 23:00:01.061324,7,1586,2510,1765,1154,1219,278,791
2018-10-14 23:15:00.798745,7,1621,2545,1796,1179,1241,285,799
2018-10-14 23:30:01.301722,7,1637,2571,1811,1184,1253,291,804
2018-10-14 23:45:01.117267,7,1650,2582,1827,1206,1270,294,810
2018-10-15 00:00:05.182654,1,1678,2597,1846,1244,1301,298,814
2018-10-15 00:15:01.748259,1,1700,2600,1862,1275,1332,299,817
2018-10-15 00:30:01.391940,1,1711,2606,1875,1291,1350,298,817
2018-10-15 00:45:00.816815,1,742,2613,871,1312,1367,304,817
2018-10-15 01:00:01.413578,1,746,2617,871,1329,1383,307,818
2018-10-15 01:15:00.822872,1,750,2620,869,1334,1388,309,819
2018-10-15 01:30:01.169603,1,751,2622,872,1357,1406,309,820
2018-10-15 01:45:00.782020,1,762,2622,879,1401,1439,309,820
2018-10-15 02:00:01.316254,1,763,2621,878,1429,1467,309,819
2018-10-15 02:15:00.959918,1,771,2623,882,1440,1474,310,820
2018-10-15 02:30:01.369148,1,777,2623,884,1443,1480,310,822
2018-10-15 02:45:00.872192,1,785,2625,887,1481,1510,310,822
2018-10-15 03:00:01.203330,1,787,2626,887,1488,1513,310,822
2018-10-15 03:15:00.815719,1,787,2628,888,1488,1515,310,823
2018-10-15 03:30:01.412480,1,789,2628,888,1490,1516,310,823
2018-10-15 03:45:00.774897,1,789,2628,888,1491,1517,310,823
2018-10-15 04:00:13.449375,1,789,2629,889,1493,1517,310,823
2018-10-15 04:15:01.296517,1,789,2628,891,1492,1517,310,824
2018-10-15 04:30:01.400496,1,789,2627,892,1490,1515,310,824
2018-10-15 04:45:00.833820,1,792,2628,892,1491,1516,310,824
2018-10-15 05:00:01.420595,1,792,2629,893,1490,1515,310,824
2018-10-15 05:15:00.839847,1,792,2629,891,1492,1516,310,824
2018-10-15 05:30:00.827233,1,793,2628,890,1490,1514,310,824
2018-10-15 05:45:00.798994,1,791,2625,888,1491,1514,310,823
2018-10-15 06:00:01.411381,1,786,2623,883,1482,1501,310,822
2018-10-15 06:15:00.805017,1,783,2611,878,1476,1497,309,818
2018-10-15 06:30:01.386153,1,778,2589,868,1468,1482,310,808
2018-10-15 06:45:00.779822,1,771,2547,851,1459,1468,310,795
2018-10-15 07:00:01.345302,1,762,2505,834,1442,1451,310,779
2018-10-15 07:15:05.082596,1,746,2453,811,1417,1425,310,768
2018-10-15 07:30:01.398202,1,729,2402,796,1389,1395,310,753
2018-10-15 07:45:00.823121,1,713,2310,769,1222,1269,310,652
2018-10-15 08:00:01.388633,1,681,2216,736,1187,1236,308,629
2018-10-15 08:15:00.766643,1,638,2105,707,1151,1197,307,608
2018-10-15 08:30:01.363406,1,596,1965,645,1101,1139,307,590
2018-10-15 08:45:00.788292,1,527,1813,584,1052,1068,307,565
2018-10-15 09:00:01.353804,1,430,1620,486,971,981,308,531
2018-10-15 09:15:00.794349,1,346,1422,370,869,878,307,506
2018-10-15 09:30:01.156703,1,248,1207,255,758,752,305,452
2018-10-15 09:45:06.222058,1,140,1014,168,613,612,302,386
2018-10-15 10:00:11.240538,1,63,847,55,486,483,300,349
2018-10-15 10:15:01.743844,1,270,714,235,381,379,296,329
2018-10-15 10:30:00.793783,1,169,616,140,289,286,290,308
2018-10-15 10:45:00.781170,1,99,506,68,226,222,282,279
2018-10-15 11:00:01.440431,1,44,404,20,179,175,274,257
2018-10-15 11:15:00.787193,1,14,317,18,130,129,260,232
2018-10-15 11:30:01.149580,1,
2018-10-15 11:45:00.793249,1,10,114,22,52,51,228,190
2018-10-15 12:00:01.421231,1,13,FULL,15,14,13,212,161
2018-10-15 12:15:00.768023,1,16,FULL,FULL,FULL,FULL,195,142
2018-10-15 12:30:01.396005,1,FULL,FULL,8,FULL,FULL,176,119
2018-10-15 12:45:00.836530,1,12,FULL,13,FULL,FULL,137,75
2018-10-15 13:00:01.417651,1,14,FULL,8,FULL,FULL,110,38
2018-10-15 13:15:00.826949,1,8,FULL,FULL,FULL,FULL,87,19
2018-10-15 13:30:01.142457,1,FULL,FULL,12,FULL,FULL,70,8
2018-10-15 13:45:00.801719,1,9,FULL,15,FULL,FULL,55,FULL
2018-10-15 14:00:01.429733,1,22,FULL,9,FULL,FULL,30,11
2018-10-15 14:15:00.823401,1,21,FULL,FULL,FULL,FULL,18,6
2018-10-15 14:30:01.138880,1,FULL,49,FULL,FULL,FULL,10,8
2018-10-15 14:45:00.798174,1,11,FULL,21,FULL,FULL,13,12
2018-10-15 15:00:04.394809,1,20,43,14,FULL,FULL,17,12
2018-10-15 15:15:00.819823,1,17,45,12,FULL,FULL,33,17
2018-10-15 15:30:01.150960,1,10,40,26,FULL,FULL,44,15
2018-10-15 15:45:00.763347,1,FULL,62,17,FULL,FULL,55,26
2018-10-15 16:00:01.360110,1,14,79,13,13,11,67,43
2018-10-15 16:15:00.769371,1,29,110,33,24,22,82,57
2018-10-15 16:30:04.194162,1,27,153,47,26,23,104,69
2018-10-15 16:45:00.806647,1,52,213,57,63,47,116,144
2018-10-15 17:00:01.372156,1,48,281,55,59,49,124,166
2018-10-15 17:15:00.797074,1,75,355,107,97,70,142,191
2018-10-15 17:30:01.346930,1,109,428,152,110,89,157,213
2018-10-15 17:45:00.803100,1,174,525,186,175,137,175,244
2018-10-15 18:00:01.399829,1,276,584,189,233,195,184,272
2018-10-15 18:15:00.793499,1,423,650,238,296,256,185,288
2018-10-15 18:30:01.374635,1,576,724,297,338,307,193,312
2018-10-15 18:45:00.815158,1,696,782,308,381,339,187,339
2018-10-15 19:00:02.365005,1,794,830,309,426,386,189,355
2018-10-15 19:15:00.868045,1,821,905,356,459,418,194,371
2018-10-15 19:30:01.449182,1,848,982,418,512,463,191,393
2018-10-15 19:45:00.795954,1,858,1039,481,541,492,196,407
2018-10-15 20:00:13.111079,1,883,1073,548,559,513,199,427
2018-10-15 20:15:02.208187,1,892,1163,592,594,546,206,461
2018-10-15 20:30:01.367480,1,947,1293,697,635,577,222,495
2018-10-15 20:45:00.776775,1,995,1422,793,660,612,226,515
2018-10-15 21:00:00.998540,1,1047,1569,910,683,660,237,546
2018-10-15 21:15:00.767172,1,1124,1698,1015,717,714,240,581
2018-10-15 21:30:01.379560,1,1210,1841,1155,788,795,250,603
2018-10-15 21:45:00.835695,1,1271,2000,1274,853,853,262,646
2018-10-15 22:00:01.010583,1,1384,2144,1422,909,934,269,684
2018-10-15 22:15:00.857388,1,1499,2306,1581,1023,1055,282,718
2018-10-15 22:30:01.282233,1,1559,2406,1656,1095,1140,291,737
2018-10-15 22:45:00.972775,1,1580,2442,1697,1135,1190,293,749
2018-10-15 23:00:01.491380,1,1604,2481,1729,1163,1222,295,760
2018-10-15 23:15:00.869424,1,1641,2505,1764,1210,1264,296,763
2018-10-15 23:30:00.794311,1,1659,2536,1788,1233,1278,302,768
2018-10-15 23:45:00.812949,1,1665,2560,1807,1241,1291,303,777
2018-10-16 00:00:01.378459,2,1679,2576,1833,1289,1328,304,784
2018-10-16 00:15:00.803346,2,1690,2588,1845,1304,1345,305,786
2018-10-16 00:30:01.165734,2,1700,2596,1850,1313,1349,306,792
2018-10-16 00:45:00.793778,2,734,2604,854,1325,1360,307,797
2018-10-16 01:00:01.562383,2,740,2611,856,1340,1372,306,798
2018-10-16 01:15:02.596609,2,744,2619,862,1351,1382,307,800
2018-10-16 01:30:01.412157,2,747,2624,864,1365,1398,308,801
2018-10-16 01:45:00.774575,2,753,2624,867,1393,1426,308,801
2018-10-16 02:00:01.386931,2,753,2624,867,1393,1426,308,801
2018-10-16 02:15:00.764974,2,753,2624,867,1393,1426,308,801
2018-10-16 02:30:01.471112,2,753,2624,867,1393,1426,308,801
2018-10-16 02:45:00.786622,2,753,2624,867,1393,1426,308,801
2018-10-16 03:00:14.132977,2,753,2624,867,1393,1426,308,801
2018-10-16 03:15:01.620772,2,753,2624,867,1393,1426,308,801
2018-10-16 03:30:01.451909,2,787,2641,884,1480,1502,309,807
2018-10-16 03:45:00.767452,2,787,2641,885,1481,1502,309,806
2018-10-16 04:00:01.348559,2,787,2642,886,1480,1501,309,806
2018-10-16 04:15:00.773478,2,788,2643,886,1480,1501,309,807
2018-10-16 04:30:01.479581,2,789,2642,886,1480,1501,309,806
2018-10-16 04:45:00.763875,2,790,2642,886,1481,1501,309,806
2018-10-16 05:00:01.376263,2,791,2642,886,1480,1501,309,806
2018-10-16 05:15:00.801159,2,792,2640,887,1478,1498,309,825
2018-10-16 05:30:00.788535,2,791,2638,886,1478,1500,309,825
2018-10-16 05:45:00.822828,2,789,2635,887,1477,1500,309,825
2018-10-16 06:00:13.059813,2,784,2626,885,1474,1492,309,823
2018-10-16 06:15:01.563197,2,782,2613,882,1467,1487,309,822
2018-10-16 06:30:01.144333,2,777,2591,870,1461,1471,309,813
2018-10-16 06:45:00.803627,2,767,2560,849,1436,1448,309,793
2018-10-16 07:00:01.105826,2,759,2498,826,1422,1425,309,768
2018-10-16 07:15:00.809654,2,746,2457,810,1399,1397,309,746
2018-10-16 07:30:06.921851,2,727,2396,791,1377,1375,309,648
2018-10-16 07:45:00.800054,2,700,2310,765,1209,1257,308,629
2018-10-16 08:00:01.381187,2,669,2219,738,1179,1220,308,607
2018-10-16 08:15:00.806073,2,628,2084,691,1144,1174,307,583
2018-10-16 08:30:08.277616,2,575,1939,641,1085,1104,308,555
2018-10-16 08:45:01.155848,2,508,1778,555,1017,1035,309,529
2018-10-16 09:00:01.408860,2,422,1569,470,948,953,308,503
2018-10-16 09:15:08.349153,2,326,1362,354,840,835,305,472
2018-10-16 09:30:01.008666,2,229,1170,246,715,714,301,421
2018-10-16 09:45:00.855428,2,126,1007,156,577,577,294,366
2018-10-16 10:00:01.358440,2,49,830,44,464,464,293,316
2018-10-16 10:15:01.423951,2,211,673,224,329,329,285,294
2018-10-16 10:30:01.270715,2,127,554,143,250,248,275,268
2018-10-16 10:45:02.523694,2,52,452,63,182,183,264,247
2018-10-16 11:00:12.198267,2,23,360,15,131,131,254,216
2018-10-16 11:15:01.576624,2,FULL,269,8,79,81,237,187
2018-10-16 11:30:01.470262,2,FULL,184,FULL,44,46,214,171
2018-10-16 11:45:01.129523,2,12,103,10,8,FULL,190,156
2018-10-16 12:00:00.788817,2,FULL,FULL,13,FULL,FULL,169,144
2018-10-16 12:15:00.776203,2,15,FULL,FULL,FULL,FULL,147,112
2018-10-16 12:30:00.997970,2,11,FULL,7,FULL,FULL,118,84
2018-10-16 12:45:00.782228,2,FULL,FULL,FULL,FULL,FULL,77,45
2018-10-16 13:00:00.769618,2,FULL,FULL,FULL,FULL,FULL,45,23
2018-10-16 13:15:00.788252,2,FULL,FULL,FULL,FULL,FULL,10,FULL
2018-10-16 13:30:00.822514,2,13,FULL,FULL,FULL,FULL,FULL,FULL
2018-10-16 13:45:00.778682,2,13,FULL,16,FULL,FULL,FULL,FULL
2018-10-16 14:00:01.391037,2,FULL,FULL,11,FULL,FULL,5,FULL
2018-10-16 14:15:00.753460,2,14,FULL,10,FULL,FULL,23,FULL
2018-10-16 14:30:00.990847,2,16,FULL,17,FULL,FULL,21,12
2018-10-16 14:45:00.806355,2,FULL,FULL,27,FULL,FULL,27,FULL
2018-10-16 15:00:04.402991,2,FULL,FULL,26,9,FULL,29,7
2018-10-16 15:15:00.968629,2,19,FULL,FULL,FULL,FULL,35,10
2018-10-16 15:30:01.362266,2,14,58,FULL,FULL,FULL,64,17
2018-10-16 15:45:00.787115,2,15,55,FULL,FULL,FULL,73,26
2018-10-16 16:00:01.524544,2,13,55,FULL,15,14,86,37
2018-10-16 16:15:01.074426,2,13,89,10,13,FULL,101,48
2018-10-16 16:30:01.483693,2,18,122,13,26,22,132,59
2018-10-16 17:00:01.161587,2,80,237,47,76,50,159,130
2018-10-16 17:15:00.789632,2,97,283,63,111,81,176,161
2018-10-16 17:30:01.167643,2,119,355,107,133,101,194,202
2018-10-16 17:45:00.826905,2,201,440,137,180,142,200,220
2018-10-16 18:00:00.767420,2,315,544,163,231,193,204,252
2018-10-16 18:15:00.801653,2,467,616,198,289,237,199,299
2018-10-16 18:30:01.164069,2,615,726,250,342,295,196,324
2018-10-16 18:45:00.776484,2,734,780,272,399,342,196,342
2018-10-16 19:00:00.779496,2,829,803,294,442,385,199,341
2018-10-16 19:15:00.813757,2,859,823,327,484,413,206,378
2018-10-16 19:30:01.379239,2,873,839,382,547,477,203,401
2018-10-16 19:45:00.741656,2,866,868,428,589,515,201,425
2018-10-16 20:00:01.385242,2,871,925,500,591,526,200,458
2018-10-16 20:15:00.825805,2,891,1001,560,624,557,199,473
2018-10-16 20:30:01.391319,2,914,1098,659,645,580,200,509
2018-10-16 20:45:00.784956,2,931,1204,757,673,615,198,542
2018-10-16 21:00:01.162967,2,977,1348,842,705,657,209,563
2018-10-16 21:15:00.790978,2,1049,1513,965,755,730,215,599
2018-10-16 21:30:01.418990,2,1132,1654,1117,800,791,226,629
2018-10-16 21:45:00.781409,2,1230,1840,1256,849,851,239,662
2018-10-16 22:00:01.175014,2,1347,2025,1408,921,936,251,695
2018-10-16 22:15:00.787433,2,1474,2217,1557,1025,1051,266,730
2018-10-16 22:30:01.415414,2,1523,2328,1647,1084,1106,276,745
2018-10-16 22:45:00.793457,2,1565,2385,1687,1142,1165,279,752
2018-10-16 23:00:00.812096,2,1611,2445,1740,1188,1229,281,758
2018-10-16 23:15:00.783856,2,1640,2488,1766,1211,1255,284,765
2018-10-16 23:30:00.802492,2,1659,2518,1802,1224,1272,290,774
2018-10-16 23:45:00.789879,2,1669,2542,1820,1235,1289,297,781
2018-10-17 00:00:00.839766,3,1677,2559,1841,1273,1329,299,784
2018-10-17 00:15:01.045903,3,1682,2577,1862,1291,1350,304,789
2018-10-17 00:30:01.392665,3,1697,2592,1874,1309,1368,306,797
2018-10-17 00:45:00.770685,3,732,2605,867,1334,1390,309,803
2018-10-17 01:00:01.398689,3,739,2609,871,1354,1406,308,806
2018-10-17 01:15:00.823606,3,744,2610,876,1362,1416,310,810
2018-10-17 01:30:01.420339,3,749,2612,875,1380,1428,309,809
2018-10-17 01:45:00.798383,3,757,2617,875,1415,1452,310,810
2018-10-17 02:00:01.207647,3,761,2619,876,1427,1461,308,810
2018-10-17 02:15:00.788779,3,770,2620,880,1448,1473,308,811
2018-10-17 02:30:08.557198,3,774,2622,884,1460,1480,309,810
2018-10-17 02:45:00.841712,3,785,2623,885,1474,1488,309,810
2018-10-17 03:00:01.204057,3,790,2624,885,1482,1493,310,810
2018-10-17 03:15:00.800859,3,790,2620,886,1484,1495,310,811
2018-10-17 03:30:01.335091,3,791,2623,886,1486,1497,310,810
2018-10-17 03:45:00.791258,3,792,2620,887,1483,1495,310,810
2018-10-17 04:00:01.434868,3,792,2622,888,1485,1496,311,811
2018-10-17 04:15:00.797282,3,794,2623,888,1486,1497,311,812
2018-10-17 04:30:01.362795,3,794,2620,889,1484,1495,310,810
2018-10-17 04:45:00.803307,3,794,2620,889,1484,1494,310,810
2018-10-17 05:00:01.478195,3,794,2621,891,1484,1493,310,810
2018-10-17 05:15:00.778111,3,794,2619,892,1486,1496,310,826
2018-10-17 05:30:01.468595,3,794,2617,892,1486,1496,310,826
2018-10-17 05:45:00.752885,3,794,2615,892,1485,1495,311,826
2018-10-17 06:00:01.427741,3,792,2611,890,1479,1488,310,824
2018-10-17 06:15:00.821409,3,790,2596,885,1476,1485,309,821
2018-10-17 06:30:01.371265,3,783,2569,878,1468,1465,310,816
2018-10-17 06:45:00.764934,3,777,2544,864,1452,1448,309,803
2018-10-17 07:00:01.361695,3,772,2506,842,1432,1423,310,787
2018-10-17 07:15:00.786583,3,755,2442,822,1410,1397,309,768
2018-10-17 07:30:01.117721,3,735,2378,793,1388,1361,309,749
2018-10-17 07:45:00.823856,3,720,2277,761,1212,1256,308,645
2018-10-17 08:00:01.264368,3,688,2183,722,1173,1218,307,624
2018-10-17 08:15:00.783037,3,644,2069,683,1139,1163,307,596
2018-10-17 08:30:01.395393,3,596,1932,624,1082,1099,307,570
2018-10-17 08:45:00.773436,3,521,1768,552,1028,1031,307,531
2018-10-17 09:00:00.776449,3,443,1589,452,953,947,308,500
2018-10-17 09:15:00.810711,3,351,1373,361,867,858,308,463
2018-10-17 09:30:01.173099,3,231,1160,264,756,753,303,418
2018-10-17 09:45:00.816733,3,117,968,150,633,626,300,355
2018-10-17 10:00:01.413497,3,34,815,40,512,511,290,305
2018-10-17 10:15:01.119632,3,233,668,214,388,389,285,274
2018-10-17 10:30:01.513271,3,148,565,142,315,314,282,255
2018-10-17 10:45:00.797563,3,73,460,68,261,261,276,239
2018-10-17 11:00:01.378669,3,27,337,19,189,188,262,226
2018-10-17 11:15:00.850462,3,FULL,249,FULL,136,135,244,201
2018-10-17 11:30:00.994097,3,FULL,146,9,80,76,229,179
2018-10-17 11:45:00.918986,3,FULL,55,20,38,33,210,160
2018-10-17 12:00:01.390748,3,9,FULL,15,FULL,FULL,183,145
2018-10-17 12:15:00.768760,3,9,FULL,FULL,FULL,FULL,155,103
2018-10-17 12:30:01.178023,3,17,FULL,9,FULL,FULL,126,69
2018-10-17 12:45:00.821659,3,FULL,FULL,15,FULL,FULL,89,37
2018-10-17 13:00:01.387171,3,FULL,FULL,21,FULL,FULL,49,9
2018-10-17 13:15:06.202514,3,12,FULL,11,FULL,FULL,22,FULL
2018-10-17 13:30:01.471322,3,FULL,FULL,FULL,FULL,FULL,5,FULL
2018-10-17 13:45:00.802488,3,FULL,FULL,15,FULL,FULL,FULL,FULL
2018-10-17 14:00:01.492969,3,FULL,FULL,12,FULL,FULL,5,FULL
2018-10-17 14:15:00.792887,3,13,FULL,11,FULL,FULL,4,FULL
2018-10-17 14:30:01.170883,3,13,FULL,FULL,FULL,FULL,5,FULL
2018-10-17 14:45:00.783286,3,FULL,FULL,18,FULL,FULL,5,FULL
